BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
202001,24,2100,202001,24,2245,144798,869560,"PUERTO RICO",99,2020,"January","Flood","C",113,"PONCE","SJU","24-JAN-20 21:00:00","AST-4","24-JAN-20 22:45:00","0","0","0","0","0.00K","0.00K","Emergency Manager",,,"Heavy Rain",,,,,,,,,"3","S","PONCE","3","SSE","PONCE","18.0053","-66.6119","18.0086","-66.611","Lingering low-level moisture from a cold front and very light steering winds lead to the generation of slow-moving showers across portions of southern Puerto Rico during the evening hours.","Urban flooding was reported along Calle Buenos Aires.","CSV"
202001,24,2100,202001,24,2245,144798,869561,"PUERTO RICO",99,2020,"January","Flood","C",113,"PONCE","SJU","24-JAN-20 21:00:00","AST-4","24-JAN-20 22:45:00","0","0","0","0","0.00K","0.00K","Emergency Manager",,,"Heavy Rain",,,,,,,,,"3","SSW","PONCE","3","SSW","PONCE","18.0077","-66.64","18.0073","-66.6378","Lingering low-level moisture from a cold front and very light steering winds lead to the generation of slow-moving showers across portions of southern Puerto Rico during the evening hours.","Urban flooding was reported along Calle Dolores.","CSV"
202001,1,0,202001,2,200,144497,867424,"HAWAII",15,2020,"January","High Surf","Z",20,"WINDWARD HALEAKALA","HFO","01-JAN-20 00:00:00","HST-10","02-JAN-20 02:00:00","0","0","0","0","0.00K","0.00K","Trained Spotter",,,,,,,,,,,,,,,,,,,,,,"A large, long-period swell from the northwest generated surf of 15 to 30 feet, with sets to 40 feet, along the north- and west-facing shores of Niihau and Kauai, and along the north-facing shores of Oahu, Molokai, and Maui; 10 to 25 feet along the west-facing shores of Oahu and Molokai; and 5 to 10 feet, with sets to 15 feet, along the west-facing shores of the Big Island. There were no reports of serious property damage or injuries. This is a continuation of an episode that began at the end of December.","","CSV"
202001,1,0,202001,2,200,144497,867425,"HAWAII",15,2020,"January","High Surf","Z",23,"KONA","HFO","01-JAN-20 00:00:00","HST-10","02-JAN-20 02:00:00","0","0","0","0","0.00K","0.00K","Trained Spotter",,,,,,,,,,,,,,,,,,,,,,"A large, long-period swell from the northwest generated surf of 15 to 30 feet, with sets to 40 feet, along the north- and west-facing shores of Niihau and Kauai, and along the north-facing shores of Oahu, Molokai, and Maui; 10 to 25 feet along the west-facing shores of Oahu and Molokai; and 5 to 10 feet, with sets to 15 feet, along the west-facing shores of the Big Island. There were no reports of serious property damage or injuries. This is a continuation of an episode that began at the end of December.","","CSV"
202001,1,0,202001,2,200,144497,867426,"HAWAII",15,2020,"January","High Surf","Z",26,"KOHALA","HFO","01-JAN-20 00:00:00","HST-10","02-JAN-20 02:00:00","0","0","0","0","0.00K","0.00K","Trained Spotter",,,,,,,,,,,,,,,,,,,,,,"A large, long-period swell from the northwest generated surf of 15 to 30 feet, with sets to 40 feet, along the north- and west-facing shores of Niihau and Kauai, and along the north-facing shores of Oahu, Molokai, and Maui; 10 to 25 feet along the west-facing shores of Oahu and Molokai; and 5 to 10 feet, with sets to 15 feet, along the west-facing shores of the Big Island. There were no reports of serious property damage or injuries. This is a continuation of an episode that began at the end of December.","","CSV"
202001,7,530,202001,7,530,144500,867436,"HAWAII",15,2020,"January","Strong Wind","Z",8,"OAHU KOOLAU","HFO","07-JAN-20 05:30:00","HST-10","07-JAN-20 05:30:00","0","0","0","0","0.00K","2.00K","Law Enforcement","39.00","EG",,,,,,,,,,,,,,,,,,,,"Gusty trade winds caused by strong high pressure centered northeast of the islands downed a tree along the H-3 Freeway on Oahu.  For a time, the tree blocked the Kaneohe-bound lane of the roadway about five miles west of the town.  Otherwise, there were no reports of serious property damage or injuries.","","CSV"
202001,17,1000,202001,18,300,144504,867467,"HAWAII",15,2020,"January","High Surf","Z",1,"NIIHAU","HFO","17-JAN-20 10:00:00","HST-10","18-JAN-20 03:00:00","0","0","0","0","0.00K","0.00K","Trained Spotter",,,,,,,,,,,,,,,,,,,,,,"A combination of strong north and northeast winds caused surf of 10 to 15 feet along the north-facing shores of Niihau, Kauai, Oahu, Molokai, and Maui.  No serious injuries or property damage were reported.","","CSV"
202001,17,1000,202001,18,300,144504,867468,"HAWAII",15,2020,"January","High Surf","Z",2,"KAUAI WINDWARD","HFO","17-JAN-20 10:00:00","HST-10","18-JAN-20 03:00:00","0","0","0","0","0.00K","0.00K","Trained Spotter",,,,,,,,,,,,,,,,,,,,,,"A combination of strong north and northeast winds caused surf of 10 to 15 feet along the north-facing shores of Niihau, Kauai, Oahu, Molokai, and Maui.  No serious injuries or property damage were reported.","","CSV"
202001,17,1000,202001,18,300,144504,867469,"HAWAII",15,2020,"January","High Surf","Z",3,"KAUAI LEEWARD","HFO","17-JAN-20 10:00:00","HST-10","18-JAN-20 03:00:00","0","0","0","0","0.00K","0.00K","Trained Spotter",,,,,,,,,,,,,,,,,,,,,,"A combination of strong north and northeast winds caused surf of 10 to 15 feet along the north-facing shores of Niihau, Kauai, Oahu, Molokai, and Maui.  No serious injuries or property damage were reported.","","CSV"
202001,25,200,202001,31,1800,144508,867491,"HAWAII",15,2020,"January","High Surf","Z",2,"KAUAI WINDWARD","HFO","25-JAN-20 02:00:00","HST-10","31-JAN-20 18:00:00","0","0","0","0","0.00K","0.00K","Trained Spotter",,,,,,,,,,,,,,,,,,,,,,"Another large northwest swell produced surf of 15 to 25 feet, with sets to 35 feet, along the north- and west-facing shores of Niihau and Kauai, and the north-facing shores of Oahu, Molokai, and Maui; 10 to 20 feet, with sets to 25 feet, along the west-facing shores of Oahu and Molokai; and 6 to 12 feet along the west-facing shores of the Big Island.  There were no reports of serious injuries or property damages.","","CSV"
202001,25,200,202001,31,1800,144508,867492,"HAWAII",15,2020,"January","High Surf","Z",3,"KAUAI LEEWARD","HFO","25-JAN-20 02:00:00","HST-10","31-JAN-20 18:00:00","0","0","0","0","0.00K","0.00K","Trained Spotter",,,,,,,,,,,,,,,,,,,,,,"Another large northwest swell produced surf of 15 to 25 feet, with sets to 35 feet, along the north- and west-facing shores of Niihau and Kauai, and the north-facing shores of Oahu, Molokai, and Maui; 10 to 20 feet, with sets to 25 feet, along the west-facing shores of Oahu and Molokai; and 6 to 12 feet along the west-facing shores of the Big Island.  There were no reports of serious injuries or property damages.","","CSV"
202001,25,200,202001,31,1800,144508,867493,"HAWAII",15,2020,"January","High Surf","Z",6,"WAIANAE COAST","HFO","25-JAN-20 02:00:00","HST-10","31-JAN-20 18:00:00","0","0","0","0","0.00K","0.00K","Trained Spotter",,,,,,,,,,,,,,,,,,,,,,"Another large northwest swell produced surf of 15 to 25 feet, with sets to 35 feet, along the north- and west-facing shores of Niihau and Kauai, and the north-facing shores of Oahu, Molokai, and Maui; 10 to 20 feet, with sets to 25 feet, along the west-facing shores of Oahu and Molokai; and 6 to 12 feet along the west-facing shores of the Big Island.  There were no reports of serious injuries or property damages.","","CSV"
202001,25,200,202001,31,1800,144508,867494,"HAWAII",15,2020,"January","High Surf","Z",7,"OAHU NORTH SHORE","HFO","25-JAN-20 02:00:00","HST-10","31-JAN-20 18:00:00","0","0","0","0","0.00K","0.00K","Trained Spotter",,,,,,,,,,,,,,,,,,,,,,"Another large northwest swell produced surf of 15 to 25 feet, with sets to 35 feet, along the north- and west-facing shores of Niihau and Kauai, and the north-facing shores of Oahu, Molokai, and Maui; 10 to 20 feet, with sets to 25 feet, along the west-facing shores of Oahu and Molokai; and 6 to 12 feet along the west-facing shores of the Big Island.  There were no reports of serious injuries or property damages.","","CSV"
202001,25,200,202001,31,1800,144508,867495,"HAWAII",15,2020,"January","High Surf","Z",8,"OAHU KOOLAU","HFO","25-JAN-20 02:00:00","HST-10","31-JAN-20 18:00:00","0","0","0","0","0.00K","0.00K","Trained Spotter",,,,,,,,,,,,,,,,,,,,,,"Another large northwest swell produced surf of 15 to 25 feet, with sets to 35 feet, along the north- and west-facing shores of Niihau and Kauai, and the north-facing shores of Oahu, Molokai, and Maui; 10 to 20 feet, with sets to 25 feet, along the west-facing shores of Oahu and Molokai; and 6 to 12 feet along the west-facing shores of the Big Island.  There were no reports of serious injuries or property damages.","","CSV"
202001,25,200,202001,31,1800,144508,867496,"HAWAII",15,2020,"January","High Surf","Z",9,"OLOMANA","HFO","25-JAN-20 02:00:00","HST-10","31-JAN-20 18:00:00","0","0","0","0","0.00K","0.00K","Trained Spotter",,,,,,,,,,,,,,,,,,,,,,"Another large northwest swell produced surf of 15 to 25 feet, with sets to 35 feet, along the north- and west-facing shores of Niihau and Kauai, and the north-facing shores of Oahu, Molokai, and Maui; 10 to 20 feet, with sets to 25 feet, along the west-facing shores of Oahu and Molokai; and 6 to 12 feet along the west-facing shores of the Big Island.  There were no reports of serious injuries or property damages.","","CSV"
202001,4,2100,202001,5,800,143875,863740,"COLORADO",8,2020,"January","Dense Fog","Z",6,"GRAND VALLEY","GJT","04-JAN-20 21:00:00","MST-7","05-JAN-20 08:00:00","0","0","0","0","0.00K","0.00K","ASOS",,,,,,,,,,,,,,,,,,,,,,"Trapped low level moisture in the wake of a departing storm led to areas of dense fog in the Grand Valley.","Dense fog was observed across the Grand Valley including at the Grand Junction Regional Airport as visibility was reduced to less than one quarter of a mile for several hours.","CSV"
202001,5,30,202001,6,730,143876,863741,"UTAH",49,2020,"January","Dense Fog","Z",27,"GRAND FLAT AND ARCHES","GJT","05-JAN-20 00:30:00","MST-7","06-JAN-20 07:30:00","0","0","0","0","0.00K","0.00K","Department of Highways",,,,,,,,,,,,,,,,,,,,,,"Trapped low level moisture in the wake of a departing storm led to areas of dense fog in southeast Utah.","Dense fog was observed across the area as visibility was reduced to less than one quarter of a mile for several hours.","CSV"
202001,5,200,202001,5,900,143876,863742,"UTAH",49,2020,"January","Dense Fog","Z",29,"CANYONLANDS / NATURAL BRIDGES","GJT","05-JAN-20 02:00:00","MST-7","05-JAN-20 09:00:00","0","0","0","0","0.00K","0.00K","Department of Highways",,,,,,,,,,,,,,,,,,,,,,"Trapped low level moisture in the wake of a departing storm led to areas of dense fog in southeast Utah.","Dense fog was observed across the area as visibility was reduced to less than one quarter of a mile for several hours.","CSV"
202001,5,2100,202001,6,830,143877,863743,"COLORADO",8,2020,"January","Dense Fog","Z",11,"CENTRAL GUNNISON AND UNCOMPAHGRE RIVER BASIN","GJT","05-JAN-20 21:00:00","MST-7","06-JAN-20 08:30:00","0","0","0","0","0.00K","0.00K","ASOS",,,,,,,,,,,,,,,,,,,,,,"Trapped low level moisture led to areas of dense fog in the Central Gunnison and Uncompahgre River Basin.","Dense fog was observed across the Central Gunnison and Uncompahgre River Basin including at the Montrose Regional Airport as visibility was reduced to less than one quarter of a mile for several hours.","CSV"
202001,5,1400,202001,6,1400,143901,863872,"COLORADO",8,2020,"January","Winter Weather","Z",4,"ELKHEAD AND PARK MOUNTAINS","GJT","05-JAN-20 14:00:00","MST-7","06-JAN-20 14:00:00","0","0","0","0","0.00K","0.00K","SNOTEL",,,,,,,,,,,,,,,,,,,,,,"A quick moving midlevel shortwave trough produced moderate snow over the far northwest Colorado mountains.","Generally 5 to 10 inches of snow fell across the area with over 4 inches falling in less than 4 hours at the Tower, Whiskey Park and Lost Dog SNOTEL sites.","CSV"
202001,7,2030,202001,8,1030,143939,863990,"COLORADO",8,2020,"January","Dense Fog","Z",6,"GRAND VALLEY","GJT","07-JAN-20 20:30:00","MST-7","08-JAN-20 10:30:00","0","0","0","0","0.00K","0.00K","ASOS",,,,,,,,,,,,,,,,,,,,,,"Trapped low level moisture led to areas of dense fog in the Grand Valley.","Dense fog was observed across the Grand Valley including at the Grand Junction Regional Airport as visibility was reduced to less than one quarter of a mile for several hours.","CSV"
202001,9,130,202001,9,800,143952,864043,"COLORADO",8,2020,"January","Dense Fog","Z",11,"CENTRAL GUNNISON AND UNCOMPAHGRE RIVER BASIN","GJT","09-JAN-20 01:30:00","MST-7","09-JAN-20 08:00:00","0","0","0","0","0.00K","0.00K","ASOS",,,,,,,,,,,,,,,,,,,,,,"Trapped low level moisture led to areas of dense fog in the Central Gunnison and Uncompahgre River Basin.","Dense fog was observed across the Central Gunnison and Uncompahgre River Basin including at the Montrose Regional Airport as visibility was reduced to less than one quarter of a mile for several hours.","CSV"
202001,21,1915,202001,22,1115,144239,865673,"UTAH",49,2020,"January","Dense Fog","Z",22,"SOUTHEAST UTAH","GJT","21-JAN-20 19:15:00","MST-7","22-JAN-20 11:15:00","0","0","0","0","0.00K","0.00K","AWOS",,,,,,,,,,,,,,,,,,,,,,"Trapped low level moisture led to areas of dense fog across the lower valleys in eastern Utah.","Dense fog was observed across southeast Utah including at the Blanding Municipal Airport as visibility was reduced to less than one quarter of a mile for several hours.","CSV"
202001,16,0,202001,16,1400,144069,865733,"VERMONT",50,2020,"January","Winter Weather","Z",12,"WINDSOR","BTV","16-JAN-20 00:00:00","EST-5","16-JAN-20 14:00:00","0","0","0","0","5.00K","0.00K","CoCoRaHS",,,,,,,,,,,,,,,,,,,,,,"A clipper-like system quickly moved from the lower Great Lakes on the evening of January 15th, across central NY during the early morning hours of January 16th into the Gulf of Maine by midday.||A west to east band of moderate to occasionally heavy snow moved across the southern Adirondacks and central VT during the overnight and morning hours of January 16th, where 4 to 8 inches of snow was observed. Lesser snowfall totals were measured across northern NY, northern VT and southern VT.","Snowfall observations of 3 to 6 inches with minimal impacts, except normal slippery travel.","CSV"
202001,1,0,202001,9,400,144716,869121,"KENTUCKY",21,2020,"January","Flood","C",177,"MUHLENBERG","PAH","01-JAN-20 00:00:00","CST-6","09-JAN-20 04:00:00","0","0","0","0","0.00K","0.00K","River/Stream Gage",,,"Heavy Rain",,,,,,,,,"0","N","PARADISE","2","ESE","MARTWICK","37.27","-86.98","37.3243","-86.9861","Minor flooding of the Green River ended in early January.","","CSV"
202001,11,2200,202001,21,2100,144723,869143,"MISSOURI",29,2020,"January","Flood","C",31,"CAPE GIRARDEAU","PAH","11-JAN-20 22:00:00","CST-6","21-JAN-20 21:00:00","0","0","0","0","0.00K","0.00K","River/Stream Gage",,,"Heavy Rain",,,,,,,,,"0","N","GULF JCT","1","SSW","CAPE GIRARDEAU","37.27","-89.55","37.2901","-89.5368","The river flood season got off to an early start as the year 2020 opened. Rather mild and wet conditions continued into the new year. Rainfall totals across the region were 1 to over 3 inches above normal for January. At Cape Girardeau, Missouri, it was the 4th wettest January on record with a total of 6.52 inches. The subtropical jetstream was very active, drawing in moisture from the eastern Pacific and the Gulf of Mexico. This provided very heavy rainfall, especially during the first half of the month. Heavy rainfall on the 11th caused many of the region's rivers to rise rapidly. The mainstem Mississippi  River was already high and just began rising again.","Moderate flooding occurred on the Mississippi River. The river crested at 37.49 feet during the pre-dawn hours of the 15th at the Cape Girardeau river gage. Some low-lying farmland near the river was inundated. The flood gate on Themis Street in Cape Girardeau was closed. The Mississippi River backed into several creeks, producing flooding well away from the river.","CSV"
