# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-04-21 16:49:18 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 14246900 COLUMBIA RIVER AT PORT WESTWARD, NEAR QUINCY, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 14246900
#            TS   parameter     statistic     Description
#        114427       00010     00001     Temperature, water, degrees Celsius (Maximum)
#        114428       00010     00002     Temperature, water, degrees Celsius (Minimum)
#        114429       00010     00003     Temperature, water, degrees Celsius (Mean)
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	114427_00010_00001	114427_00010_00001_cd	114428_00010_00002	114428_00010_00002_cd	114429_00010_00003	114429_00010_00003_cd
USGS	14246900	1998-12-15	8.5	A	8.3	A	8.5	A
USGS	14246900	1998-12-16	8.5	A	8.3	A	8.4	A
USGS	14246900	1998-12-17	8.3	A	7.9	A	8.2	A
USGS	14246900	1998-12-18	8.1	A	7.7	A	7.9	A
USGS	14246900	1998-12-19	7.7	A	7.0	A	7.4	A
USGS	14246900	1998-12-20	7.2	A	6.3	A	6.7	A
USGS	14246900	1998-12-21	6.3	A	5.3	A	5.7	A
USGS	14246900	1998-12-22	5.3	A	4.9	A	5.1	A
USGS	14246900	1998-12-23	4.9	A	4.6	A	4.8	A
USGS	14246900	1998-12-24	4.6	A	4.3	A	4.4	A
USGS	14246900	1998-12-25	4.9	A	4.3	A	4.6	A
USGS	14246900	1998-12-26	5.4	A	4.9	A	5.1	A
USGS	14246900	1998-12-27	5.8	A	5.1	A	5.5	A
USGS	14246900	1998-12-28	6.5	A	5.6	A	6.2	A
USGS	14246900	1998-12-29	7.2	A	6.5	A	6.8	A
USGS	14246900	1998-12-30	7.2	A	7.0	A	7.1	A
USGS	14246900	1998-12-31	7.4	A	7.0	A	7.2	A
USGS	14246900	1999-01-01	7.4	A	7.0	A	7.1	A
USGS	14246900	1999-01-02	7.0	A	6.6	A	6.8	A
USGS	14246900	1999-01-03	6.6	A	6.1	A	6.4	A
USGS	14246900	1999-01-04	6.1	A	5.8	A	5.9	A
USGS	14246900	1999-01-05	5.8	A	5.4	A	5.5	A
USGS	14246900	1999-01-06	5.6	A	5.3	A	5.5	A
USGS	14246900	1999-01-07	6.0	A	5.6	A	5.7	A
USGS	14246900	1999-01-08	6.1	A	5.8	A	6.0	A
USGS	14246900	1999-01-09	6.1	A	5.9	A	6.1	A
USGS	14246900	1999-01-10	6.3	A	6.0	A	6.1	A
USGS	14246900	1999-01-11	6.1	A	6.1	A	6.1	A
USGS	14246900	1999-01-12	6.3	A	6.0	A	6.1	A
USGS	14246900	1999-01-13	6.3	A	6.1	A	6.2	A
USGS	14246900	1999-01-14	6.5	A	6.1	A	6.3	A
USGS	14246900	1999-01-15	6.5	A	6.2	A	6.3	A
USGS	14246900	1999-01-16	6.4	A	6.0	A	6.2	A
USGS	14246900	1999-01-17	6.4	A	6.2	A	6.3	A
USGS	14246900	1999-01-18	6.6	A	6.2	A	6.4	A
USGS	14246900	1999-01-19	6.7	A	6.4	A	6.6	A
USGS	14246900	1999-01-20	6.7	A	6.4	A	6.6	A
USGS	14246900	1999-01-21	6.7	A	6.4	A	6.6	A
USGS	14246900	1999-01-22	6.7	A	6.5	A	6.6	A
USGS	14246900	1999-01-23	6.7	A	6.4	A	6.4	A
USGS	14246900	1999-01-24	6.4	A	6.0	A	6.2	A
USGS	14246900	1999-01-25	6.2	A	6.0	A	6.1	A
USGS	14246900	1999-01-26	6.0	A	5.8	A	6.0	A
USGS	14246900	1999-01-27	5.9	A	5.5	A	5.8	A
USGS	14246900	1999-01-28	6.0	A	5.7	A	5.8	A
USGS	14246900	1999-01-29	6.2	A	5.9	A	6.1	A
USGS	14246900	1999-01-30	6.2	A	6.0	A	6.1	A
USGS	14246900	1999-01-31	6.0	A	5.8	A	6.0	A
USGS	14246900	1999-02-01	6.0	A	5.9	A	6.0	A
USGS	14246900	1999-02-02	5.9	A	5.8	A	5.9	A
USGS	14246900	1999-02-03	5.9	A	5.8	A	5.8	A
USGS	14246900	1999-02-04	5.8	A	5.6	A	5.7	A
USGS	14246900	1999-02-05	5.7	A	5.4	A	5.5	A
USGS	14246900	1999-02-06	5.8	A	5.4	A	5.5	A
USGS	14246900	1999-02-07	5.8	A	5.4	A	5.6	A
USGS	14246900	1999-02-08	5.6	A	5.2	A	5.5	A
USGS	14246900	1999-02-09	5.4	A	5.1	A	5.2	A
USGS	14246900	1999-02-10	5.1	A	4.9	A	5.1	A
USGS	14246900	1999-02-11	5.1	A	4.9	A	4.9	A
USGS	14246900	1999-02-12	5.1	A	4.7	A	4.9	A
USGS	14246900	1999-02-13	5.1	A	4.9	A	5.0	A
USGS	14246900	1999-02-14	5.1	A	4.9	A	5.0	A
USGS	14246900	1999-02-15	5.1	A	4.7	A	4.9	A
USGS	14246900	1999-02-16	5.1	A	4.8	A	5.0	A
USGS	14246900	1999-02-17	5.3	A	5.0	A	5.1	A
USGS	14246900	1999-02-18	5.3	A	5.0	A	5.2	A
USGS	14246900	1999-02-19	5.5	A	5.3	A	5.4	A
USGS	14246900	1999-02-20	5.5	A	5.1	A	5.3	A
USGS	14246900	1999-02-21	5.3	A	5.0	A	5.1	A
USGS	14246900	1999-02-22	5.5	A	5.1	A	5.2	A
USGS	14246900	1999-02-23	5.7	A	5.1	A	5.4	A
USGS	14246900	1999-02-24	6.2	A	5.5	A	5.8	A
USGS	14246900	1999-02-25	6.2	A	6.0	A	6.1	A
USGS	14246900	1999-02-26	6.2	A	6.0	A	6.0	A
USGS	14246900	1999-02-27	6.4	A	5.8	A	6.1	A
USGS	14246900	1999-02-28	6.4	A	6.0	A	6.2	A
USGS	14246900	1999-03-01	6.4	A	6.2	A	6.2	A
USGS	14246900	1999-03-02	6.4	A	6.2	A	6.2	A
USGS	14246900	1999-03-03	6.4	A	6.2	A	6.2	A
USGS	14246900	1999-03-04	6.2	A	5.8	A	6.0	A
USGS	14246900	1999-03-05	6.0	A	5.7	A	5.8	A
USGS	14246900	1999-03-06	6.0	A	5.6	A	5.8	A
USGS	14246900	1999-03-07	6.2	A	5.8	A	6.0	A
USGS	14246900	1999-03-08	6.2	A	6.0	A	6.0	A
USGS	14246900	1999-03-09	6.2	A	5.8	A	6.0	A
USGS	14246900	1999-03-10	6.4	A	5.8	A	6.0	A
USGS	14246900	1999-03-11	6.4	A	6.0	A	6.1	A
USGS	14246900	1999-03-12	6.5	A	6.1	A	6.3	A
USGS	14246900	1999-03-13	6.5	A	6.3	A	6.3	A
USGS	14246900	1999-03-14	6.6	A	6.3	A	6.4	A
USGS	14246900	1999-03-15	6.5	A	6.3	A	6.4	A
USGS	14246900	1999-03-16	6.6	A	6.3	A	6.3	A
USGS	14246900	1999-03-17	6.6	A	6.3	A	6.4	A
USGS	14246900	1999-03-18	6.7	A	6.3	A	6.4	A
USGS	14246900	1999-03-19	7.1	A	6.4	A	6.7	A
USGS	14246900	1999-03-20	7.5	A	6.7	A	7.1	A
USGS	14246900	1999-03-21	7.7	A	7.3	A	7.5	A
USGS	14246900	1999-03-22	7.9	A	7.5	A	7.6	A
USGS	14246900	1999-03-23	7.9	A	7.3	A	7.6	A
USGS	14246900	1999-03-24	7.8	A	7.5	A	7.7	A
USGS	14246900	1999-03-25	7.8	A	7.5	A	7.6	A
USGS	14246900	1999-03-26	7.7	A	7.4	A	7.6	A
USGS	14246900	1999-03-27	7.8	A	7.4	A	7.5	A
USGS	14246900	1999-03-28	7.6	A	7.2	A	7.4	A
USGS	14246900	1999-03-29	7.6	A	7.2	A	7.3	A
USGS	14246900	1999-03-30	7.9	A	7.4	A	7.6	A
USGS	14246900	1999-03-31	8.1	A	7.6	A	7.8	A
USGS	14246900	1999-04-01	8.3	A	7.7	A	8.0	A
USGS	14246900	1999-04-02	8.3	A	7.9	A	8.1	A
USGS	14246900	1999-04-03	8.3	A	7.9	A	8.1	A
USGS	14246900	1999-04-04	8.1	A	7.9	A	8.0	A
USGS	14246900	1999-04-05	8.3	A	7.7	A	8.0	A
USGS	14246900	1999-04-06	8.5	A	7.9	A	8.2	A
USGS	14246900	1999-04-07	8.5	A	8.1	A	8.3	A
USGS	14246900	1999-04-08	8.5	A	8.1	A	8.3	A
USGS	14246900	1999-04-09	8.3	A	8.1	A	8.2	A
USGS	14246900	1999-04-10	8.3	A	7.9	A	8.1	A
USGS	14246900	1999-04-11	8.5	A	7.9	A	8.2	A
USGS	14246900	1999-04-12	8.7	A	8.3	A	8.5	A
USGS	14246900	1999-04-13	9.1	A	8.5	A	8.7	A
USGS	14246900	1999-04-14	9.7	A	8.7	A	9.0	A
USGS	14246900	1999-04-15	9.7	A	9.1	A	9.4	A
USGS	14246900	1999-04-16	10.0	A	9.3	A	9.6	A
USGS	14246900	1999-04-17	10.2	A	9.7	A	9.9	A
USGS	14246900	1999-04-18	10.3	A	9.9	A	10.1	A
USGS	14246900	1999-04-19	10.3	A	9.9	A	10.1	A
USGS	14246900	1999-04-20	10.1	A	9.9	A	10.0	A
USGS	14246900	1999-04-21	10.1	A	9.7	A	10.0	A
USGS	14246900	1999-04-22	10.4	A	9.5	A	9.9	A
USGS	14246900	1999-04-23	10.8	A	9.9	A	10.3	A
USGS	14246900	1999-04-24	11.4	A	10.3	A	10.8	A
USGS	14246900	1999-04-25	11.4	A	11.0	A	11.1	A
USGS	14246900	1999-04-26	11.1	A	10.7	A	10.8	A
USGS	14246900	1999-04-27	11.1	A	10.4	A	10.7	A
USGS	14246900	1999-04-28	11.1	A	10.7	A	10.8	A
USGS	14246900	1999-04-29	11.3	A	10.7	A	10.9	A
USGS	14246900	1999-04-30	11.8	A	10.9	A	11.3	A
USGS	14246900	1999-05-01	11.8	A	11.3	A	11.5	A
USGS	14246900	1999-05-02	11.5	A	11.1	A	11.3	A
USGS	14246900	1999-05-03	11.3	A	10.9	A	11.0	A
USGS	14246900	1999-05-04	11.3	A	10.7	A	11.0	A
USGS	14246900	1999-05-05	11.3	A	10.7	A	11.0	A
USGS	14246900	1999-05-06	11.5	A	11.0	A	11.2	A
USGS	14246900	1999-05-07	11.2	A	10.8	A	11.1	A
USGS	14246900	1999-05-08	11.0	A	10.6	A	10.8	A
USGS	14246900	1999-05-09	11.2	A	10.6	A	10.9	A
USGS	14246900	1999-05-10	11.5	A	10.8	A	11.0	A
USGS	14246900	1999-05-11	11.2	A	10.8	A	11.0	A
USGS	14246900	1999-05-12	11.2	A	10.8	A	10.9	A
USGS	14246900	1999-05-13	11.2	A	10.8	A	11.0	A
USGS	14246900	1999-05-14	11.5	A	10.8	A	11.1	A
USGS	14246900	1999-05-15	11.5	A	11.0	A	11.2	A
USGS	14246900	1999-05-16	11.7	A	11.0	A	11.2	A
USGS	14246900	1999-05-17	11.7	A	11.0	A	11.3	A
USGS	14246900	1999-05-18	11.9	A	11.4	A	11.6	A
USGS	14246900	1999-05-19	11.9	A	11.4	A	11.6	A
USGS	14246900	1999-05-20	12.1	A	11.4	A	11.8	A
USGS	14246900	1999-05-21	12.6	A	11.9	A	12.1	A
USGS	14246900	1999-05-22	13.1	A	12.4	A	12.6	A
USGS	14246900	1999-05-23	13.6	A	12.8	A	13.2	A
USGS	14246900	1999-05-24	14.3	A	13.6	A	13.8	A
USGS	14246900	1999-05-25	14.3	A	13.8	A	14.0	A
USGS	14246900	1999-05-26	14.4	A	13.8	A	14.1	A
USGS	14246900	1999-05-27	14.6	A	13.8	A	14.2	A
USGS	14246900	1999-05-28	14.6	A	13.8	A	14.2	A
USGS	14246900	1999-05-29	15.0	A	13.9	A	14.3	A
USGS	14246900	1999-05-30	15.2	A	14.2	A	14.6	A
USGS	14246900	1999-05-31	15.2	A	14.7	A	14.8	A
USGS	14246900	1999-06-01	15.2	A	14.7	A	14.8	A
USGS	14246900	1999-06-02	15.2	A	14.4	A	14.7	A
USGS	14246900	1999-06-03	15.2	A	14.4	A	14.7	A
USGS	14246900	1999-06-04	15.2	A	14.7	A	14.8	A
USGS	14246900	1999-06-05	14.8	A	14.5	A	14.6	A
USGS	14246900	1999-06-06	14.8	A	14.3	A	14.5	A
USGS	14246900	1999-06-07	14.5	A	14.0	A	14.2	A
USGS	14246900	1999-06-08	14.5	A	13.8	A	14.0	A
USGS	14246900	1999-06-09	14.3	A	13.8	A	14.0	A
USGS	14246900	1999-06-10	14.6	A	13.8	A	14.1	A
USGS	14246900	1999-06-11	15.1	A	14.3	A	14.6	A
USGS	14246900	1999-06-12	15.3	A	14.5	A	14.9	A
USGS	14246900	1999-06-13	15.9	A	14.8	A	15.3	A
USGS	14246900	1999-06-14	16.1	A	15.3	A	15.6	A
USGS	14246900	1999-06-15	16.1	A	15.6	A	15.7	A
USGS	14246900	1999-06-16	15.9	A	15.3	A	15.5	A
USGS	14246900	1999-06-17	15.9	A	15.3	A	15.5	A
USGS	14246900	1999-06-18	16.1	A	15.6	A	15.7	A
USGS	14246900	1999-06-19	16.4	A	15.3	A	15.7	A
USGS	14246900	1999-06-20	16.4	A	15.6	A	16.0	A
USGS	14246900	1999-06-21	16.4	A	15.9	A	16.1	A
USGS	14246900	1999-06-22	16.4	A	15.8	A	16.1	A
USGS	14246900	1999-06-23	17.0	A	15.9	A	16.3	A
USGS	14246900	1999-06-24	17.0	A	16.4	A	16.6	A
USGS	14246900	1999-06-25	17.0	A	16.4	A	16.6	A
USGS	14246900	1999-06-26	16.7	A	16.1	A	16.3	A
USGS	14246900	1999-06-27	16.4	A	15.9	A	16.2	A
USGS	14246900	1999-06-28	16.4	A	15.8	A	16.2	A
USGS	14246900	1999-06-29	16.7	A	16.1	A	16.4	A
USGS	14246900	1999-06-30	17.0	A	16.4	A	16.6	A
USGS	14246900	1999-07-01	16.7	A	16.1	A	16.5	A
USGS	14246900	1999-07-02	16.7	A	16.1	A	16.4	A
USGS	14246900	1999-07-03	16.4	A	16.1	A	16.2	A
USGS	14246900	1999-07-04	16.7	A	15.8	A	16.2	A
USGS	14246900	1999-07-05	16.7	A	16.1	A	16.4	A
USGS	14246900	1999-07-06	17.9	A	16.4	A	17.0	A
USGS	14246900	1999-07-07	17.6	A	17.0	A	17.2	A
USGS	14246900	1999-07-08	17.6	A	17.0	A	17.2	A
USGS	14246900	1999-07-09	17.9	A	17.0	A	17.4	A
USGS	14246900	1999-07-10	18.2	A	17.3	A	17.7	A
USGS	14246900	1999-07-11	18.2	A	17.6	A	17.9	A
USGS	14246900	1999-07-12	18.5	A	17.9	A	18.1	A
USGS	14246900	1999-07-13	18.8	A	17.9	A	18.2	A
USGS	14246900	1999-07-14	18.5	A	18.2	A	18.2	A
USGS	14246900	1999-07-15	18.8	A	17.9	A	18.1	A
USGS	14246900	1999-07-16	18.5	A	17.9	A	18.0	A
USGS	14246900	1999-07-17	18.2	A	17.9	A	18.0	A
USGS	14246900	1999-07-18	18.5	A	17.6	A	18.0	A
USGS	14246900	1999-07-19	19.1	A	18.2	A	18.6	A
USGS	14246900	1999-07-20	19.4	A	18.8	A	19.0	A
USGS	14246900	1999-07-21	20.1	A	19.1	A	19.4	A
USGS	14246900	1999-07-22	20.1	A	19.1	A	19.6	A
USGS	14246900	1999-07-23	20.1	A	19.4	A	19.6	A
USGS	14246900	1999-07-24	20.1	A	19.4	A	19.7	A
USGS	14246900	1999-07-25	20.1	A	19.1	A	19.5	A
USGS	14246900	1999-07-26	19.4	A	18.8	A	19.2	A
USGS	14246900	1999-07-27	19.8	A	19.1	A	19.5	A
USGS	14246900	1999-07-28	20.1	A	19.4	A	19.8	A
USGS	14246900	1999-07-29	20.4	A	19.7	A	20.0	A
USGS	14246900	1999-07-30	20.8	A	20.1	A	20.2	A
USGS	14246900	1999-07-31	20.4	A	20.1	A	20.2	A
USGS	14246900	1999-08-01	20.4	A	19.7	A	20.2	A
USGS	14246900	1999-08-02	20.8	A	20.1	A	20.3	A
USGS	14246900	1999-08-03	20.9	A	20.1	A	20.5	A
USGS	14246900	1999-08-04	21.2	A	20.5	A	20.8	A
USGS	14246900	1999-08-05	21.2	A	20.5	A	20.9	A
USGS	14246900	1999-08-06	20.9	A	20.5	A	20.7	A
USGS	14246900	1999-08-07	21.2	A	20.5	A	20.8	A
USGS	14246900	1999-08-08	21.2	A	20.5	A	20.9	A
USGS	14246900	1999-08-09	21.6	A	20.8	A	21.2	A
USGS	14246900	1999-08-10	21.9	A	21.2	A	21.4	A
USGS	14246900	1999-08-11	21.9	A	21.2	A	21.4	A
USGS	14246900	1999-08-12	21.6	A	21.2	A	21.4	A
USGS	14246900	1999-08-13	21.6	A	20.9	A	21.0	A
USGS	14246900	1999-08-14	21.2	A	20.8	A	21.0	A
USGS	14246900	1999-08-15	21.2	A	20.5	A	20.7	A
USGS	14246900	1999-08-16	20.9	A	20.2	A	20.6	A
USGS	14246900	1999-08-17	21.2	A	20.5	A	20.9	A
USGS	14246900	1999-08-18	21.2	A	20.9	A	20.9	A
USGS	14246900	1999-08-19	21.2	A	20.5	A	20.9	A
USGS	14246900	1999-08-20	21.2	A	20.5	A	20.7	A
USGS	14246900	1999-08-21	21.2	A	20.5	A	21.0	A
USGS	14246900	1999-08-22	21.6	A	20.5	A	21.0	A
USGS	14246900	1999-08-23	21.2	A	20.5	A	20.9	A
USGS	14246900	1999-08-24	21.6	A	20.5	A	21.0	A
USGS	14246900	1999-08-25	21.6	A	20.8	A	21.1	A
USGS	14246900	1999-08-26	21.6	A	20.8	A	21.1	A
USGS	14246900	1999-08-27	21.6	A	20.8	A	21.1	A
USGS	14246900	1999-08-28	21.6	A	20.9	A	21.2	A
USGS	14246900	1999-08-29	21.9	A	20.8	A	21.2	A
USGS	14246900	1999-08-30	21.2	A	20.5	A	20.9	A
USGS	14246900	1999-08-31	20.9	A	20.2	A	20.5	A
USGS	14246900	1999-09-01	20.5	A	19.8	A	20.2	A
USGS	14246900	1999-09-02	20.5	A	19.8	A	20.0	A
USGS	14246900	1999-09-03	20.5	A	19.5	A	20.0	A
USGS	14246900	1999-09-04	20.5	A	19.8	A	20.2	A
USGS	14246900	1999-09-05	20.9	A	19.8	A	20.3	A
USGS	14246900	1999-09-06	20.9	A	19.9	A	20.3	A
USGS	14246900	1999-09-07	20.5	A	19.9	A	20.3	A
USGS	14246900	1999-09-08	20.5	A	19.5	A	20.1	A
USGS	14246900	1999-09-09	20.5	A	19.5	A	19.9	A
USGS	14246900	1999-09-10	20.2	A	19.2	A	19.7	A
USGS	14246900	1999-09-11	19.5	A	18.9	A	19.2	A
USGS	14246900	1999-09-12	19.6	A	18.9	A	19.3	A
USGS	14246900	1999-09-13	19.8	A	18.9	A	19.3	A
USGS	14246900	1999-09-14	19.5	A	18.9	A	19.2	A
USGS	14246900	1999-09-15	19.5	A	18.6	A	19.0	A
USGS	14246900	1999-09-16	19.2	A	18.6	A	18.8	A
USGS	14246900	1999-09-17	19.2	A	18.6	A	18.8	A
USGS	14246900	1999-09-18	19.2	A	18.6	A	18.8	A
USGS	14246900	1999-09-19	19.5	A	18.6	A	18.9	A
USGS	14246900	1999-09-20	19.5	A	18.9	A	19.1	A
USGS	14246900	1999-09-21	19.9	A	18.9	A	19.3	A
USGS	14246900	1999-09-22	19.8	A	19.2	A	19.5	A
USGS	14246900	1999-09-23	19.8	A	18.9	A	19.3	A
USGS	14246900	1999-09-24	19.5	A	18.6	A	19.0	A
USGS	14246900	1999-09-25	19.2	A	18.6	A	18.8	A
USGS	14246900	1999-09-26	18.9	A	18.3	A	18.6	A
USGS	14246900	1999-09-27	18.6	A	17.9	A	18.3	A
USGS	14246900	1999-09-28	18.0	A	17.4	A	17.7	A
USGS	14246900	1999-09-29	17.7	A	17.4	A	17.5	A
USGS	14246900	1999-09-30	17.7	A	17.1	A	17.3	A
USGS	14246900	1999-10-01	17.1	A	16.5	A	16.8	A
USGS	14246900	1999-10-02	17.3	A	16.4	A	16.7	A
USGS	14246900	1999-10-03	17.3	A	16.7	A	16.9	A
USGS	14246900	1999-10-04	17.3	A	17.0	A	17.0	A
USGS	14246900	1999-10-05	17.3	A	16.7	A	16.9	A
USGS	14246900	1999-10-06	16.7	A	16.4	A	16.6	A
USGS	14246900	1999-10-07	16.7	A	16.4	A	16.5	A
USGS	14246900	1999-10-08	16.7	A	16.4	A	16.6	A
USGS	14246900	1999-10-09	16.7	A	16.1	A	16.5	A
USGS	14246900	1999-10-10	16.4	A	15.9	A	16.2	A
USGS	14246900	1999-10-11	16.1	A	15.6	A	15.9	A
USGS	14246900	1999-10-12	16.4	A	15.6	A	15.9	A
USGS	14246900	1999-10-13	16.4	A	15.8	A	16.1	A
USGS	14246900	1999-10-14	16.1	A	15.6	A	15.9	A
USGS	14246900	1999-10-15	15.9	A	15.6	A	15.7	A
USGS	14246900	1999-10-16	15.6	A	14.8	A	15.3	A
USGS	14246900	1999-10-17	15.3	A	14.8	A	14.9	A
USGS	14246900	1999-10-18	15.1	A	14.5	A	14.8	A
USGS	14246900	1999-10-19	14.8	A	14.3	A	14.6	A
USGS	14246900	1999-10-20	14.8	A	14.3	A	14.5	A
USGS	14246900	1999-10-21	14.8	A	14.3	A	14.4	A
USGS	14246900	1999-10-22	14.5	A	14.0	A	14.2	A
USGS	14246900	1999-10-23	14.5	A	14.0	A	14.3	A
USGS	14246900	1999-10-24	14.5	A	14.0	A	14.2	A
USGS	14246900	1999-10-25	14.3	A	13.8	A	14.1	A
USGS	14246900	1999-10-26	14.3	A	13.8	A	14.0	A
USGS	14246900	1999-10-27	14.0	A	13.8	A	13.8	A
USGS	14246900	1999-10-28	13.8	A	13.5	A	13.7	A
USGS	14246900	1999-10-29	13.8	A	12.7	A	13.3	A
USGS	14246900	1999-10-30	12.9	A	12.5	A	12.7	A
USGS	14246900	1999-10-31	12.9	A	12.5	A	12.7	A
USGS	14246900	1999-11-01	13.2	A	12.7	A	12.7	A
USGS	14246900	1999-11-02	12.7	A	12.4	A	12.6	A
USGS	14246900	1999-11-03	12.7	A	12.2	A	12.5	A
USGS	14246900	1999-11-04	12.5	A	11.8	A	12.0	A
USGS	14246900	1999-11-05	12.0	A	11.3	A	11.6	A
USGS	14246900	1999-11-06	12.0	A	11.3	A	11.6	A
USGS	14246900	1999-11-07	12.0	A	11.8	A	11.9	A
USGS	14246900	1999-11-08	12.0	A	11.5	A	11.7	A
USGS	14246900	1999-11-09	11.8	A	11.3	A	11.5	A
USGS	14246900	1999-11-10	11.6	A	11.3	A	11.4	A
USGS	14246900	1999-11-11	11.8	A	11.3	A	11.4	A
USGS	14246900	1999-11-12	11.8	A	11.3	A	11.6	A
USGS	14246900	1999-11-13	12.0	A	11.5	A	11.8	A
USGS	14246900	1999-11-14	12.2	A	11.8	A	12.0	A
USGS	14246900	1999-11-15	12.2	A	11.8	A	12.0	A
USGS	14246900	1999-11-16	12.2	A	11.8	A	12.0	A
USGS	14246900	1999-11-17	12.0	A	11.8	A	11.9	A
USGS	14246900	1999-11-18	11.8	A	11.5	A	11.7	A
USGS	14246900	1999-11-19	11.5	A	11.3	A	11.4	A
USGS	14246900	1999-11-20	11.4	A	10.8	A	11.1	A
USGS	14246900	1999-11-21	11.0	A	10.6	A	10.7	A
USGS	14246900	1999-11-22	10.8	A	10.6	A	10.6	A
USGS	14246900	1999-11-23	10.6	A	10.3	A	10.5	A
USGS	14246900	1999-11-24	10.6	A	10.1	A	10.4	A
USGS	14246900	1999-11-25	10.6	A	10.1	A	10.4	A
USGS	14246900	1999-11-26	10.6	A	10.1	A	10.5	A
USGS	14246900	1999-11-27	10.1	A	9.9	A	10.0	A
USGS	14246900	1999-11-28	10.1	A	9.7	A	9.9	A
USGS	14246900	1999-11-29	9.9	A	9.7	A	9.9	A
USGS	14246900	1999-11-30	9.9	A	9.7	A	9.8	A
USGS	14246900	1999-12-01	9.9	A	9.5	A	9.6	A
USGS	14246900	1999-12-02	9.7	A	9.3	A	9.5	A
USGS	14246900	1999-12-03	9.5	A	9.1	A	9.3	A
USGS	14246900	1999-12-04	9.3	A	8.9	A	9.1	A
USGS	14246900	1999-12-05	9.1	A	8.9	A	9.0	A
USGS	14246900	1999-12-06	9.1	A	8.7	A	8.9	A
USGS	14246900	1999-12-07	8.9	A	8.7	A	8.8	A
USGS	14246900	1999-12-08	8.9	A	8.5	A	8.7	A
USGS	14246900	1999-12-09	8.7	A	8.5	A	8.5	A
USGS	14246900	1999-12-10	8.7	A	8.3	A	8.5	A
USGS	14246900	1999-12-11	8.7	A	8.3	A	8.5	A
USGS	14246900	1999-12-12	8.7	A	8.3	A	8.5	A
USGS	14246900	1999-12-13	8.5	A	7.9	A	8.3	A
USGS	14246900	1999-12-14	8.1	A	7.9	A	7.9	A
USGS	14246900	1999-12-15	8.3	A	7.7	A	8.0	A
USGS	14246900	1999-12-16	8.5	A	8.1	A	8.3	A
USGS	14246900	1999-12-17	8.5	A	8.1	A	8.3	A
USGS	14246900	1999-12-18	8.5	A	8.3	A	8.4	A
USGS	14246900	1999-12-19	8.5	A	8.1	A	8.3	A
USGS	14246900	1999-12-20	8.3	A	8.1	A	8.3	A
USGS	14246900	1999-12-21	8.3	A	7.9	A	8.1	A
USGS	14246900	1999-12-22	7.9	A	7.5	A	7.8	A
USGS	14246900	1999-12-23	7.6	A	7.2	A	7.4	A
USGS	14246900	1999-12-24	7.4	A	6.8	A	7.0	A
USGS	14246900	1999-12-25	6.8	A	6.6	A	6.7	A
USGS	14246900	1999-12-26	6.6	A	6.3	A	6.5	A
USGS	14246900	1999-12-27	6.5	A	6.3	A	6.4	A
USGS	14246900	1999-12-28	6.4	A	6.1	A	6.3	A
USGS	14246900	1999-12-29	6.3	A	6.1	A	6.2	A
USGS	14246900	1999-12-30	6.5	A	6.1	A	6.3	A
USGS	14246900	1999-12-31	6.4	A	6.3	A	6.3	A
USGS	14246900	2000-01-01	6.5	A	6.1	A	6.3	A
USGS	14246900	2000-01-02	6.3	A	6.1	A	6.3	A
USGS	14246900	2000-01-03	6.4	A	6.1	A	6.3	A
USGS	14246900	2000-01-04	6.5	A	6.1	A	6.3	A
USGS	14246900	2000-01-05	6.5	A	6.3	A	6.3	A
USGS	14246900	2000-01-06	6.3	A	6.1	A	6.2	A
USGS	14246900	2000-01-07	6.3	A	6.1	A	6.1	A
USGS	14246900	2000-01-08	6.5	A	6.1	A	6.3	A
USGS	14246900	2000-01-09	6.4	A	6.3	A	6.3	A
USGS	14246900	2000-01-10	6.3	A	5.9	A	6.1	A
USGS	14246900	2000-01-11	6.1	A	5.7	A	5.9	A
USGS	14246900	2000-01-12	5.7	A	5.4	A	5.6	A
USGS	14246900	2000-01-13	5.6	A	5.4	A	5.6	A
USGS	14246900	2000-01-14	5.8	A	5.6	A	5.6	A
USGS	14246900	2000-01-15	5.6	A	5.2	A	5.5	A
USGS	14246900	2000-01-16	5.6	A	5.2	A	5.4	A
USGS	14246900	2000-01-17	5.7	A	5.4	A	5.5	A
USGS	14246900	2000-01-18	5.6	A	5.4	A	5.4	A
USGS	14246900	2000-01-19	5.4	A	5.2	A	5.3	A
USGS	14246900	2000-01-20	5.4	A	5.1	A	5.2	A
USGS	14246900	2000-01-21	5.4	A	5.1	A	5.2	A
USGS	14246900	2000-01-22	5.4	A	5.1	A	5.3	A
USGS	14246900	2000-01-23	5.4	A	5.2	A	5.3	A
